repo_code	file_id	object_id	file_format	file_name	file_size	md5_sum	index_object_id	donor_id/donor_count	project_id/project_count	study	bundle_id	Read Group ID (RG)	Library (LB)	Platform (PL)	Platform Model (PM)	Platform Unit (PU)	Predicted Median Insert Size (PI)	Name of Sequencing Centre (CN)	Date run was produced (DT)
collaboratory	FI819000	fee5e5c6-ac93-50cf-a380-31304c7371f8	BAM	8866e750cb64f3d151e0fb0425436be4.WGS_paired_EOPC-107_normal_merged.mdup.bam	130664356247	8866e750cb64f3d151e0fb0425436be4	7ef1533c-04d0-5922-aad9-7757ab946777	DO228043	EOPC-DE		EGAZ00001258093	run141106_SN546_0257_A_C5R7YACXX_s_141106_3	control_ICGC_PCA107	ILLUMINA					
collaboratory	FI819000	fee5e5c6-ac93-50cf-a380-31304c7371f8	BAM	8866e750cb64f3d151e0fb0425436be4.WGS_paired_EOPC-107_normal_merged.mdup.bam	130664356247	8866e750cb64f3d151e0fb0425436be4	7ef1533c-04d0-5922-aad9-7757ab946777	DO228043	EOPC-DE		EGAZ00001258093	run141106_SN546_0257_A_C5R7YACXX_s_141106_4	control_ICGC_PCA107	ILLUMINA					
collaboratory	FI818943	c14f107f-4f7d-5756-b2fc-46f3bd8edb6f	BAM	c7a686c8beb0bba59c1ff2453f679fdc.WGS_paired_EOPC-068_normal_merged.mdup.bam	96199066271	c7a686c8beb0bba59c1ff2453f679fdc	57d9a9a6-06a3-5bac-8aa8-ee2ba8c5b417	DO228384	EOPC-DE		EGAZ00001257483	run140708_SN7001103R_0215_AC490UACXX_2_NoIndex_L002	control_ICGC_PCA068	ILLUMINA					
collaboratory	FI818943	c14f107f-4f7d-5756-b2fc-46f3bd8edb6f	BAM	c7a686c8beb0bba59c1ff2453f679fdc.WGS_paired_EOPC-068_normal_merged.mdup.bam	96199066271	c7a686c8beb0bba59c1ff2453f679fdc	57d9a9a6-06a3-5bac-8aa8-ee2ba8c5b417	DO228384	EOPC-DE		EGAZ00001257483	run140805_SN7001437_0089_BC4H4JACXX_6_NoIndex_L006	control_ICGC_PCA068	ILLUMINA					
collaboratory	FI818943	c14f107f-4f7d-5756-b2fc-46f3bd8edb6f	BAM	c7a686c8beb0bba59c1ff2453f679fdc.WGS_paired_EOPC-068_normal_merged.mdup.bam	96199066271	c7a686c8beb0bba59c1ff2453f679fdc	57d9a9a6-06a3-5bac-8aa8-ee2ba8c5b417	DO228384	EOPC-DE		EGAZ00001257483	run140814_SN1007_0236_BC4H9PACXX_5_NoIndex_L005	control_ICGC_PCA068	ILLUMINA					
collaboratory	FI818967	d83d419c-acc3-54d0-a912-22ca8c3d2cc6	BAM	091f172a7350e69da7a1039fefdb0547.WGS_paired_EOPC-083_tumor_01_merged.mdup.bam	125743770060	091f172a7350e69da7a1039fefdb0547	1371f0f4-8b90-50e9-a271-120d9287a4df	DO228745	EOPC-DE		EGAZ00001257502	run140717_SN546_0247_A_C4HDMACXX_s_140717_5	tumor_01_ICGC_PCA083	ILLUMINA					
collaboratory	FI818967	d83d419c-acc3-54d0-a912-22ca8c3d2cc6	BAM	091f172a7350e69da7a1039fefdb0547.WGS_paired_EOPC-083_tumor_01_merged.mdup.bam	125743770060	091f172a7350e69da7a1039fefdb0547	1371f0f4-8b90-50e9-a271-120d9287a4df	DO228745	EOPC-DE		EGAZ00001257502	run140717_SN546_0247_A_C4HDMACXX_s_140717_6	tumor_01_ICGC_PCA083	ILLUMINA					
collaboratory	FI818967	d83d419c-acc3-54d0-a912-22ca8c3d2cc6	BAM	091f172a7350e69da7a1039fefdb0547.WGS_paired_EOPC-083_tumor_01_merged.mdup.bam	125743770060	091f172a7350e69da7a1039fefdb0547	1371f0f4-8b90-50e9-a271-120d9287a4df	DO228745	EOPC-DE		EGAZ00001257502	run140717_SN546_0247_A_C4HDMACXX_s_140717_7	tumor_01_ICGC_PCA083	ILLUMINA					
collaboratory	FI818967	d83d419c-acc3-54d0-a912-22ca8c3d2cc6	BAM	091f172a7350e69da7a1039fefdb0547.WGS_paired_EOPC-083_tumor_01_merged.mdup.bam	125743770060	091f172a7350e69da7a1039fefdb0547	1371f0f4-8b90-50e9-a271-120d9287a4df	DO228745	EOPC-DE		EGAZ00001257502	run140717_SN546_0247_A_C4HDMACXX_s_140717_8	tumor_01_ICGC_PCA083	ILLUMINA					
collaboratory	FI818919	41a687fb-3922-57b6-8aaf-48a969d0c15d	BAM	c9b6779fee7bbe3f8b109463735ff7ac.WGS_paired_EOPC-066_normal_merged.mdup.bam	90039019908	c9b6779fee7bbe3f8b109463735ff7ac	79c8a4e0-8b8c-51af-8c87-cdfc7a884aee	DO228370	EOPC-DE		EGAZ00001257479	run140709_SN841_0274_AC48Y5ACXX_7_NoIndex_L007	control_ICGC_PCA066	ILLUMINA					
